mbti,function_pair,playlist_name,playlist_id,track_count,danceability_mean,danceability_stdev,energy_mean,energy_stdev,loudness_mean,loudness_stdev,mode_mean,mode_stdev,speechiness_mean,speechiness_stdev,acousticness_mean,acousticness_stdev,liveness_mean,liveness_stdev,valence_mean,valence_stdev,tempo_mean,tempo_stdev,instrumentalness_mean,instrumentalness_stdev,Cminor_count,CMajor_count,C#/Dbminor_count,DMajor_count,D#_EbMajor_count,Eminor_count,EMajor_count,Fminor_count,FMajor_count,F#/GbMajor_count,Gminor_count,GMajor_count,G#/Abminor_count,G#/AbMajor_count,Aminor_count,AMajor_count,A#/Bbminor_count,A#/BbMajor_count,Bminor_count,C#/DbMajor_count,F#/Gbminor_count,BMajor_count,D#_Ebminor_count,Dminor_count
INTJ,NT,INTJ,1H8OM16G9qyDkxHaCQFauI,19,0.5847368421052632,0.1386253312210302,0.6086842105263159,0.2014624455303377,-7.359842105263158,3.043217399455858,0.5263157894736842,0.512989176042577,0.0519736842105263,0.022703446681684,0.3051421052631579,0.2874788384787642,0.1440263157894737,0.0939189061673554,0.4052631578947368,0.2383941279350608,134.09300000000002,26.42909460550374,0.0786650231578947,0.232453359495084,1.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
INTJ,NT,INTJ,2jBwqtXBL7tVWeMK9W6hx8,20,0.5588,0.1499212424820726,0.6860999999999999,0.136174385101952,-7.763900000000001,2.671653221666709,0.6,0.5026246899500346,0.06116,0.062551178204226,0.1624967,0.2514331501798817,0.186375,0.1090045864558966,0.44007,0.2396350143557138,116.64145,33.946828820927706,0.282640075,0.3592698538213989,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
INTJ,NT,intj ,0Nc1zGutVYn9HOKLlwPsjO,39,0.6145897435897437,0.127690563050046,0.6921282051282052,0.1484905064282738,-6.562333333333333,2.6649882327510857,0.4871794871794871,0.5063696835418334,0.0676743589743589,0.0700882290513318,0.2150191282051282,0.2448785226562861,0.1562743589743589,0.1341448661511496,0.5071871794871795,0.2255044242528842,127.54679487179487,30.42122061219376,0.0997623023076923,0.2247220778808184,2.0,3.0,2.0,0.0,0.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0
INTJ,NT,intj,428V560q09o4dcXWUAVf5u,28,0.5742499999999999,0.1288581261180942,0.6241785714285715,0.1798149364643031,-7.806321428571429,2.722194322581358,0.5,0.5091750772173156,0.0892607142857142,0.0940158747008567,0.2346155714285714,0.24798650037234,0.2152035714285714,0.1336490580868912,0.335225,0.2249604469349783,124.9582142857143,28.69847262984068,0.1853482775,0.3120523542042001,0.0,1.0,1.0,1.0,1.0,5.0,0.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0
INTJ,NT,pov: you're an infj-intj cusp,2RO7aYO0i9sYoIrjHcbEdq,50,0.5805600000000001,0.1317198883221202,0.59294,0.1684239560739262,-7.27258,2.812708173447717,0.74,0.443087497693452,0.050312,0.0445892759139528,0.28696342,0.2886633504555931,0.1952999999999999,0.1541650599658875,0.4208640000000001,0.2096898883823345,115.35218,23.039806444667786,0.0739521396,0.2122651658761546,0.0,6.0,1.0,4.0,1.0,3.0,3.0,0.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,8.0,0.0,2.0,5.0,3.0,2.0,2.0,0.0,0.0
INTJ,NT,INTJ-A,7yriqLDFPiQCY1Xhae0npE,46,0.5431521739130435,0.143844046320436,0.5150195652173913,0.1638819353065088,-7.423891304347825,3.1267597230520416,0.5217391304347826,0.5050469916434667,0.0674108695652173,0.0486369782881793,0.5120021739130435,0.29137484028434,0.199895652173913,0.187968791684532,0.4012347826086958,0.1979887821933256,114.69369565217391,30.560752045625502,0.0183493780434782,0.1027308614311737,4.0,5.0,0.0,2.0,0.0,4.0,2.0,1.0,3.0,0.0,0.0,5.0,1.0,2.0,2.0,2.0,2.0,0.0,4.0,3.0,1.0,0.0,1.0,2.0
INTJ,NT,😈 intj 😈,0glHemrtnl3t02LaZAXR4K,50,0.60358,0.1199067818204233,0.63836,0.1515365868127468,-6.02682,1.733773585128634,0.42,0.4985693819032897,0.090346,0.0972612560192853,0.18352556,0.2193571142884253,0.1643219999999999,0.106571898294637,0.321542,0.1622201641886352,124.58108,28.58107456231005,0.0517056661999999,0.1861474285224157,2.0,2.0,2.0,5.0,0.0,1.0,1.0,4.0,1.0,2.0,3.0,0.0,3.0,7.0,2.0,1.0,2.0,1.0,5.0,1.0,1.0,0.0,1.0,3.0
INTJ,NT,INTJ: The Architect,2hHAtBeyPYqCQsvUGW1aHa,19,0.5374736842105264,0.1648650520277628,0.6615736842105263,0.2298556499731112,-6.894842105263159,4.024728690140462,0.631578947368421,0.4955946277833521,0.0629105263157894,0.0681218752167094,0.1952602,0.2605626572220714,0.1610894736842105,0.0930163599393906,0.4022,0.2739572817470312,121.49226315789474,31.573945601893744,0.0733994905263157,0.1446963266299507,3.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
INTJ,NT,ɪɴᴛᴊ-ᴛ <3,4BGKCCWuBEFYwJbd4ye8Bt,41,0.5770975609756098,0.1358458326335498,0.7138048780487805,0.1559884962925463,-6.824926829268293,2.5260873637925108,0.4878048780487805,0.5060608273474738,0.0677487804878048,0.0611871192406997,0.1697033902439024,0.2143147194769736,0.1872756097560975,0.1201867604615579,0.4501463414634147,0.2257869084973274,128.2959512195122,28.05481687959416,0.2936203426829268,0.3577255390655456,3.0,0.0,2.0,3.0,0.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0
INTJ,NT,INTJ,3iG2FlfSdhnThPwyK4o3aG,35,0.5733714285714288,0.1265655109871112,0.6916571428571429,0.2020321673364305,-6.244142857142857,2.9724221470322933,0.5714285714285714,0.5020964452534339,0.0721571428571428,0.0652075387454832,0.1717275142857142,0.237859606449378,0.2326371428571428,0.1795361721471294,0.5752485714285713,0.2447066868138845,125.98325714285713,25.527999045273056,0.062049704,0.2065290309193725,1.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0
INTJ,NT,intj women are so lonely,5rGAFDeUtIww1KQ6VnE5RT,50,0.5538799999999999,0.1535033922379939,0.58014,0.2055743581643729,-7.937339999999999,3.669618940401728,0.54,0.5034574339058886,0.044652,0.0291272874375453,0.293787068,0.2864085933858475,0.163968,0.1170820912776979,0.448056,0.2181305293176729,117.48942,28.210710972159028,0.0761164792,0.1620099264155049,1.0,4.0,4.0,2.0,0.0,4.0,3.0,1.0,4.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,4.0,3.0,0.0,1.0,0.0
INTJ,NT,INTJ,60wz8lZu1vVdKwM3CU8yO5,23,0.5355217391304348,0.1844795799404903,0.5356521739130436,0.1820825508827476,-7.185173913043478,2.7175687772876214,0.4347826086956521,0.5068698018697019,0.058295652173913,0.0263516167911929,0.3203693260869565,0.2615041645045416,0.1424130434782609,0.0720002733855152,0.3651043478260869,0.2222487314173036,126.2905652173913,35.3039386237262,0.0147454265217391,0.0489527218451184,2.0,1.0,2.0,2.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0
INTJ,NT,Intj // melancholy,77YvP3IBsbeURdtdjzwR8Z,50,0.6067400000000001,0.1319127432689302,0.54848,0.188203021077923,-8.46536,4.06298388771562,0.46,0.5034574339058886,0.085968,0.1079717923102783,0.32472558,0.2978784317621282,0.179982,0.1387489638718437,0.344696,0.2280191631402582,121.99014,30.12550797472305,0.0646550232,0.19935222523727,3.0,2.0,4.0,4.0,0.0,4.0,1.0,3.0,1.0,2.0,1.0,3.0,3.0,1.0,3.0,4.0,1.0,2.0,1.0,1.0,3.0,2.0,0.0,1.0
INTJ,NT,INTJ,2ZTa4qZuNmn86uwdue5iTa,40,0.5577,0.1410124926271537,0.6918,0.186907107052318,-5.9104,2.3646659090743585,0.4,0.4961389383568338,0.08138,0.0574833674940981,0.137688625,0.1804800331497298,0.1759649999999999,0.116697512881897,0.3721,0.2010141071717388,124.260625,31.9275422582234,0.011960088,0.0471180384691433,1.0,2.0,1.0,3.0,0.0,6.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,3.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0
INTJ,NT,INTJ,25oGswNDCvm5JV4pkRYMCj,50,0.59596,0.1506288803378579,0.6124,0.1559735718063827,-6.79736,2.045880088652035,0.38,0.4903143514780145,0.0695139999999999,0.0679443229746959,0.2080768799999999,0.2191986050514827,0.13728,0.0779021940431377,0.4125379999999999,0.2416012534516072,116.38532,29.075469143873267,0.052217767,0.1271239175923943,5.0,4.0,1.0,2.0,0.0,1.0,1.0,3.0,0.0,4.0,3.0,3.0,2.0,2.0,4.0,1.0,3.0,1.0,5.0,0.0,0.0,1.0,0.0,4.0
INTJ,NT,Intj,42BWQIZ7nFp3220R8gwHLm,41,0.5815853658536585,0.148969791503136,0.6047585365853658,0.1960244767568705,-7.590731707317074,3.863980577231142,0.5853658536585366,0.4987789969564457,0.0811878048780487,0.08030702396155,0.2992496585365853,0.3103816549037338,0.2165512195121951,0.1423245834737471,0.3818707317073171,0.2146731122473217,111.83321951219511,30.03808069393932,0.0944698907317073,0.2420669485602016,0.0,6.0,2.0,4.0,1.0,7.0,2.0,1.0,1.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,3.0,4.0,0.0,0.0,1.0,0.0
INTJ,NT,INTJ,653Tz3gHIUsxfG3MOasBcC,50,0.51276,0.1396131038817997,0.66542,0.181680375317507,-6.4777,2.42983997331478,0.52,0.5046720495044485,0.0557499999999999,0.0373167098862519,0.1955725006,0.2343475742176913,0.175532,0.1199972422132088,0.3827619999999999,0.2106222732664291,124.79978,28.018567306152324,0.1002936024,0.2133905144179311,2.0,3.0,2.0,2.0,2.0,6.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,0.0,1.0,2.0,3.0,1.0,2.0,3.0,2.0,0.0,0.0
INTJ,NT,Favs INTJ songs,6dEgTpzVE3eHdxWBpa0Gau,27,0.6427407407407407,0.1658712643988595,0.6533703703703703,0.1617379523864613,-7.050407407407406,3.707697204250174,0.7037037037037037,0.4653216269680751,0.0705666666666666,0.0643749413741331,0.2433752222222222,0.2565682828596787,0.1623148148148148,0.0930544245370736,0.4601851851851851,0.252963973877254,128.11807407407406,28.45782561822633,0.1522857711111111,0.2767078510446448,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0
INTJ,NT,INTJ comfort songs,4O2ZSZ4JFei9TkBk2lo2mu,42,0.4598095238095238,0.1234057827824853,0.3344119047619047,0.1635748627035294,-11.681,4.139196876265709,0.8333333333333334,0.377195470232912,0.032997619047619,0.0073448999427091,0.5941047619047618,0.2662476427949069,0.1514785714285714,0.0862011389651263,0.2507666666666667,0.1212108939535062,115.3384761904762,27.74316903596192,0.0174845269047619,0.1004832303981068,1.0,6.0,1.0,2.0,0.0,0.0,3.0,0.0,4.0,3.0,1.0,6.0,0.0,4.0,0.0,3.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0
INTJ,NT,intje drejn,0VmlCEJlKBa2uQCH0P7AIp,50,0.51522,0.164357039175481,0.72,0.1832183931591932,-7.965159999999998,3.791916861441141,0.7,0.4629100498862756,0.134974,0.1281367251439346,0.2328605259999999,0.2977560823828318,0.1941379999999999,0.1157674584885492,0.3791639999999999,0.2338253611007102,131.0631,28.71036807478783,0.2455534158,0.340309512188772,1.0,5.0,2.0,6.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,3.0,4.0,3.0,4.0,6.0,1.0,3.0,1.0,0.0
INTJ,NT,Intj,1yxwX5dqmXzRkaRxIP1igV,50,0.6018800000000001,0.1519256853779209,0.6646,0.194054589416147,-6.86282,3.107731672878507,0.62,0.4903143514780145,0.0711519999999999,0.0762110770244358,0.206511688,0.2927597364405018,0.174316,0.1194545705808407,0.517972,0.2636331256012523,119.25532,31.993078396479216,0.1333499636,0.2903912322096305,1.0,5.0,1.0,2.0,1.0,2.0,4.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,3.0,7.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0
INTJ,NT,🌹💀🥶INTJ🥶💀🌹,7AVKdOd3Ui6K0uVwZRqOTF,41,0.5817317073170731,0.1420105672811435,0.7328048780487805,0.1724307425478698,-7.249780487804878,2.7890014029415178,0.5609756097560976,0.5024331043932555,0.0697829268292682,0.0467737902165252,0.2008368146341463,0.2653769695768432,0.1522463414634146,0.1193628378046554,0.4816170731707317,0.2681800066209626,129.558,27.437156253883163,0.4078485997560975,0.3770053910112673,1.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,3.0,5.0,3.0,2.0,2.0,2.0,3.0,4.0,2.0,0.0,0.0
INTJ,NT,falling in love being an INTJ,66qPNTFKcZB747XjqTsF6f,50,0.5586800000000001,0.1491457908852124,0.5651999999999999,0.2098895725210312,-7.69634,3.5274712895170888,0.76,0.4314191105869001,0.061048,0.0478439480317553,0.2574188799999999,0.3054447232086115,0.144628,0.0949198717716309,0.396478,0.2077636896346718,128.68836,31.651610057870823,0.0368075856,0.1148293618021065,1.0,10.0,1.0,4.0,0.0,3.0,3.0,0.0,5.0,1.0,0.0,3.0,0.0,1.0,2.0,5.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0
INTJ,NT,intj woman,0EDKgx8twzmZeuxXpd1D6X,37,0.5963783783783785,0.1265274127854758,0.7546486486486486,0.1641897980685456,-6.548972972972973,2.726693199610988,0.4324324324324324,0.5022472023339226,0.0999216216216216,0.1353862625050085,0.1075555405405405,0.1557143910602204,0.186427027027027,0.1247474819355054,0.5474297297297298,0.2592471245580008,130.33978378378376,31.119318241010443,0.0739405624324324,0.2020159176018343,1.0,5.0,3.0,2.0,0.0,4.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,3.0,0.0,0.0,4.0,1.0,2.0,2.0,0.0,1.0
INTJ,NT,Intj mode,1yvOKDCj9fb1YlxekJufhO,37,0.5343783783783783,0.1561902955000995,0.583027027027027,0.1735232111413479,-7.585891891891892,3.8452055123793367,0.4864864864864865,0.5067117097095317,0.0598918918918918,0.0616133885990265,0.2533983783783783,0.3021731410366645,0.1696324324324324,0.1120842888535579,0.3398324324324324,0.1754150776714318,115.6988108108108,29.263821317492045,0.0587383637837837,0.1313805467457804,4.0,2.0,3.0,5.0,0.0,3.0,0.0,1.0,3.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,1.0
INTJ,NT,INTJ,65Onw2LZylI3GbyOT1yuI3,24,0.5858333333333333,0.1261857384164713,0.58475,0.1823361086612828,-8.363791666666666,3.4227745417140465,0.5,0.5107539184552492,0.043575,0.0218229685542947,0.26022735,0.2848595382427001,0.1469916666666666,0.0856403039851369,0.4310416666666667,0.1594936223794235,120.332875,33.51807822693857,0.2039317733333333,0.3101128818829913,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,3.0,0.0,4.0,3.0,2.0,0.0,1.0,0.0
INTJ,NT,intj,75LyY0J23g2BaWwo7QfWbk,23,0.7366086956521739,0.0994634419502209,0.6133478260869564,0.1354905594482683,-6.555130434782607,1.8239885940718887,0.4782608695652174,0.5107539184552492,0.106695652173913,0.0777071336274913,0.1333804347826086,0.1376918362430547,0.1240086956521739,0.077360378119337,0.5387391304347827,0.2359990788486076,129.76930434782608,26.79874022553839,0.0064946760869565,0.0280795932893277,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,3.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0
INTJ,NT,INTJ,5JQYEJkxZh1V5zPeI0yrKs,50,0.520768,0.2034045064417609,0.7257399999999999,0.2274316053279332,-7.720219999999999,4.161045239026427,0.66,0.4785181206984066,0.0931679999999999,0.0887390773732814,0.147790994,0.2390702938719099,0.224548,0.1923219879180087,0.319176,0.2585169457675446,125.51192,26.04133026465148,0.4677795094,0.4068794900447043,0.0,4.0,1.0,7.0,0.0,3.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0,3.0,3.0,2.0,0.0,2.0,3.0,4.0,2.0,2.0,0.0,3.0
INTJ,NT,Intj  ,2lkpfzPXbZucp0F2UvfWrB,50,0.48642,0.1810662399932857,0.527876,0.2651152052699092,-9.63618,4.989101251074125,0.5,0.5050762722761054,0.07296,0.0746579437931997,0.336230598,0.359053961756064,0.147198,0.0860618583653997,0.2885919999999999,0.2169429397753413,118.85884,32.52832617409268,0.2668871604,0.37622228819491,5.0,3.0,0.0,6.0,0.0,6.0,1.0,0.0,5.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,0.0,0.0,5.0,4.0,2.0,2.0,1.0,1.0
INTJ,NT,Intj  ,2lkpfzPXbZucp0F2UvfWrB,50,0.48642,0.1810662399932857,0.527876,0.2651152052699092,-9.63618,4.989101251074125,0.5,0.5050762722761054,0.07296,0.0746579437931997,0.336230598,0.359053961756064,0.147198,0.0860618583653997,0.2885919999999999,0.2169429397753413,118.85884,32.52832617409268,0.2668871604,0.37622228819491,5.0,3.0,0.0,6.0,0.0,6.0,1.0,0.0,5.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,0.0,0.0,5.0,4.0,2.0,2.0,1.0,1.0
INTJ,NT,INTJ,0Knnfemh9lgR5PDA6O8s36,50,0.53538,0.1517575792411794,0.7367339999999999,0.1928731714079996,-6.0539,2.484765395651785,0.62,0.4903143514780145,0.105892,0.1229936199440392,0.1243613359999999,0.2468838871442,0.177336,0.1587084784330396,0.4541,0.1978632025889996,119.31580000000002,29.30712709584897,0.0691110601999999,0.1817040895429984,1.0,6.0,3.0,2.0,0.0,6.0,1.0,2.0,1.0,3.0,0.0,5.0,0.0,2.0,2.0,4.0,1.0,1.0,0.0,5.0,0.0,1.0,1.0,3.0
INTJ,NT,intj,6wjROMINhb2rgWgiTa4fM9,29,0.5974137931034482,0.0997520201160927,0.6686551724137931,0.1501204934763284,-7.003689655172414,2.7659818858957568,0.5517241379310345,0.5061201788784757,0.0473482758620689,0.0423078059387361,0.1106584655172413,0.1178684900674666,0.1611241379310345,0.1175465064655943,0.5489310344827586,0.2470556517748412,115.52396551724136,26.580043123799744,0.0728303917241379,0.1969485045413147,3.0,0.0,2.0,2.0,0.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,0.0,0.0,2.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0
INTJ,NT,intj,6uO7tvkJ1VfWdyF9HnlgAz,27,0.6484444444444444,0.1264005639390211,0.7047037037037038,0.1251816571764701,-5.335703703703704,1.6337629951178734,0.2962962962962963,0.4653216269680751,0.0692,0.0402873047383033,0.1417511111111111,0.1326139160331261,0.1625444444444444,0.0935149693213845,0.5477037037037038,0.205696343562509,124.6748148148148,25.554251306759166,4.857851851851852e-05,0.000161198649825,1.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,3.0,1.0,0.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0
INTJ,NT,Isabella's INTJ 💜,2Q78qBohCoAarLmcsetjtR,50,0.5102,0.1898159151194995,0.457016,0.2319625157614206,-9.66908,4.2672964094998855,0.44,0.5014265364224069,0.068226,0.0714970437807589,0.4984496,0.3638539368525535,0.175676,0.1774826977022646,0.332324,0.2043471451691349,115.75942,30.22173404788045,0.2030242122,0.3467088616899284,4.0,4.0,1.0,3.0,1.0,6.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,6.0,1.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0
INTJ,NT,INTJ things,3T01HutONTn2ec3igSKRba,50,0.5000000000000001,0.1314804245536814,0.56362,0.2105283819152105,-8.41954,3.771900831957602,0.6,0.4948716593053935,0.0585799999999999,0.1067313067320676,0.3592994399999999,0.3442180687930823,0.15763,0.0921497544483866,0.371234,0.1814091728774529,123.15388,30.56148432301877,0.0856063733999999,0.214551762992381,0.0,7.0,1.0,6.0,0.0,2.0,1.0,2.0,2.0,0.0,4.0,1.0,1.0,5.0,1.0,3.0,1.0,2.0,5.0,3.0,1.0,0.0,1.0,1.0
INTJ,NT,sing along tired intj,6i6Noc1uWPi6zSThnVFfc9,34,0.6015882352941176,0.122188160326867,0.6325882352941177,0.158029363908729,-6.881294117647059,1.972970081166075,0.8823529411764706,0.3270349700838643,0.0434294117647058,0.0196844428560369,0.2818496058823529,0.2732072995271272,0.1592441176470588,0.1080406522569489,0.4850588235294117,0.2039362558127848,123.64838235294118,28.886397364991087,0.0132061158823529,0.0500783836106888,0.0,1.0,0.0,4.0,0.0,0.0,2.0,0.0,4.0,2.0,1.0,3.0,0.0,5.0,0.0,3.0,1.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0
INTJ,NT,ciel phantomhive kinnie - intj 5w4 sp/so 584,1xCxNISFi56R45Pjhg0opG,50,0.64346,0.1031149962371118,0.70486,0.1414908968009992,-5.79538,2.02945729037824,0.54,0.5034574339058886,0.0982519999999999,0.0975469645967562,0.185595834,0.2088108006938099,0.1915619999999999,0.1183257073349934,0.54792,0.2140033224994797,121.53012,23.55951794631752,0.0418176806,0.1439738533101038,1.0,5.0,1.0,2.0,1.0,1.0,2.0,4.0,4.0,2.0,1.0,4.0,2.0,1.0,3.0,1.0,2.0,1.0,5.0,2.0,2.0,2.0,0.0,1.0
INTJ,NT,bcs i'm an INTJ,5ZKYp1CGi419CTtl2NgP6A,17,0.5304705882352941,0.1371733017240685,0.6914117647058824,0.1979394032347808,-7.543705882352941,2.9920941822723823,0.7058823529411765,0.4696682183138621,0.0501588235294117,0.0155864548095265,0.2752555294117647,0.3195731109286883,0.2447588235294118,0.2547430594217033,0.483,0.2319951508113908,130.8248235294118,31.91266051513744,0.0816297094117647,0.2238187432300362,0.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
