mbti,function_pair,playlist_name,playlist_id,track_count,danceability_mean,danceability_stdev,energy_mean,energy_stdev,loudness_mean,loudness_stdev,mode_mean,mode_stdev,speechiness_mean,speechiness_stdev,acousticness_mean,acousticness_stdev,liveness_mean,liveness_stdev,valence_mean,valence_stdev,tempo_mean,tempo_stdev,instrumentalness_mean,instrumentalness_stdev,Cminor_count,CMajor_count,C#/Dbminor_count,C#/DbMajor_count,DMajor_count,D#_EbMajor_count,Eminor_count,Fminor_count,FMajor_count,F#/Gbminor_count,F#/GbMajor_count,Gminor_count,GMajor_count,G#/Abminor_count,G#/AbMajor_count,Aminor_count,AMajor_count,A#/Bbminor_count,Bminor_count,BMajor_count,Dminor_count,EMajor_count,A#/BbMajor_count,D#_Ebminor_count
ESFP,SP,esfp-2w1,1B9gPzroaNy1fPr18hde4E,5,0.7203999999999999,0.1065330934498759,0.4705999999999999,0.1047749970174182,-9.3992,2.4912594605941787,1.0,0.0,0.0584,0.0548674311408872,0.5067999999999999,0.30600277776517,0.1325599999999999,0.0365440556041608,0.4960000000000001,0.2242353674155796,123.1018,15.352498500244188,0.027053236,0.0586804348484951,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
ESFP,SP,ESFP! (personal vibe),5eFeVlKHpcvOE7CUhHaDgM,50,0.6801600000000001,0.1468485767373859,0.55238,0.1433294891115558,-8.17918,2.81297642270494,0.78,0.4184519575964802,0.061812,0.0407220074883047,0.3808956,0.2657682223073484,0.190536,0.1241517895191862,0.5515199999999999,0.1979017732026034,116.72004,29.26844547649588,0.0454463546,0.1606446292261004,2.0,6.0,2.0,2.0,6.0,0.0,0.0,1.0,2.0,1.0,6.0,1.0,4.0,0.0,2.0,2.0,8.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0
ESFP,SP,"ESFP: Energetic Shout-out, Free Play",4mW9lWmYodcTUHXT2V8ox0,30,0.6031333333333333,0.1395326518043007,0.6815666666666667,0.1483134340261989,-6.252966666666667,2.5439472923857487,0.5333333333333333,0.507416263404925,0.0631766666666666,0.052004891569221,0.167235,0.2155998875911356,0.1633099999999999,0.1155758277734459,0.50546,0.22224755473617,127.1547666666667,27.509923157218964,0.0370336443333333,0.1081037650031024,1.0,1.0,1.0,1.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,5.0,0.0,1.0,1.0,3.0,0.0,1.0,2.0,1.0,0.0
ESFP,SP,ESFP,0UrzulbNUGAfaMa2Qtrpvm,19,0.7465263157894736,0.1165610800401101,0.7158947368421053,0.1212146373343317,-6.332684210526314,1.7279276300634936,0.4736842105263157,0.512989176042577,0.0926315789473684,0.0799120631460439,0.1204636315789473,0.1774042096660776,0.1656526315789473,0.1369659623913955,0.6633684210526316,0.1954590637807187,121.29536842105264,19.420322723633056,0.0031050263157894,0.008329787079303,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0
ESFP,SP,sh | apel'sin & araton (dnd),5NMI6Mdcmb2HeLYFHRu1Jd,15,0.5832666666666667,0.1107993467403812,0.7731333333333333,0.168464437394563,-5.433133333333334,1.5285993993880551,0.5333333333333333,0.5163977794943222,0.0638,0.0393954493383617,0.0973388666666666,0.2074294882690317,0.2538466666666666,0.143527055023816,0.6275333333333333,0.2121067341379492,126.55073333333333,23.00815075286728,0.0111171246666666,0.0412099804961278,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
ESFP,SP,JUST DANCE !!!!!!!!!!!!!,2qujqdJsHHVl0orkOD7yh6,38,0.6588947368421053,0.090947798949247,0.7827105263157894,0.156718357795077,-9.053657894736844,3.424021487968661,0.5526315789473685,0.5038966228735666,0.0649578947368421,0.0492032169437145,0.091823947368421,0.1173192042420896,0.2494763157894736,0.2102383196411139,0.710078947368421,0.2143700238195059,129.1916052631579,20.92794981699532,0.1928705405263158,0.2922987833408025,0.0,6.0,1.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,0.0,5.0,2.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0
ESFP,SP,esfp playlist,2x0BouobMFxeaDWXEYtHv7,50,0.599,0.1356025103614477,0.544298,0.2200660740202675,-6.9382,2.80418774299425,0.68,0.4712120714991611,0.061008,0.0641468399654341,0.3479696599999999,0.3278985213459829,0.184982,0.1560281511622247,0.4285819999999999,0.1871940319234432,112.03082000000002,27.67872684984198,0.0029840259999999,0.0172641561950673,2.0,6.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,5.0,0.0,5.0,1.0,0.0
ESFP,SP,Dance with ESFP !!,6djj3swIVXHiVrNfRTAjUb,12,0.69225,0.1031266873140199,0.6995833333333334,0.1792836545474204,-6.036833333333333,2.864453678939124,0.5,0.5222329678670935,0.116475,0.0979887945820151,0.1483768333333333,0.1777560394687226,0.242475,0.1825392616547315,0.60325,0.1904177823055972,133.69116666666667,22.60363106724764,0.002053665,0.0045853903168224,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
ESFP,SP,ESFP,3UhZjlNcS4KckuV5QwAoXa,37,0.681918918918919,0.110982575804187,0.7667567567567569,0.1623925979096826,-5.2922702702702695,2.2893746920241083,0.5135135135135135,0.5067117097095317,0.0841,0.0776690414515333,0.1544411351351351,0.1978465342602361,0.2391054054054054,0.1847385659459003,0.6406648648648647,0.231408297431445,124.44545945945949,27.89857049762247,0.0022589727027027,0.0105622632734089,2.0,2.0,3.0,2.0,3.0,0.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0
ESFP,SP,chaotic bisexual esfp/estp female villain,6C3UjN5IMu7fLdBEMr282z,50,0.6632399999999999,0.1217968465796003,0.72226,0.1705024758932089,-6.06294,2.549012048794191,0.44,0.5014265364224069,0.084588,0.0831502516103056,0.139635428,0.1901343773429729,0.193366,0.1303019015789947,0.5392399999999999,0.2044872692010583,120.343,29.07323502004227,0.0695309534,0.1679460721513311,1.0,1.0,0.0,3.0,1.0,0.0,7.0,2.0,1.0,0.0,4.0,2.0,3.0,4.0,4.0,2.0,2.0,3.0,6.0,2.0,0.0,1.0,0.0,1.0
ESFP,SP,ESFP SUBCONSCIOUS,5zVTMYPYyV2q5EGnCO59Q3,27,0.7490000000000001,0.0923800677802139,0.6397777777777778,0.1822781756912586,-7.166296296296296,2.829571356703708,0.5555555555555556,0.5063696835418333,0.1773222222222222,0.1752147590668999,0.121058037037037,0.1620762895302184,0.2173703703703704,0.1852306707756882,0.5752962962962963,0.1975119888892463,114.14262962962964,24.842458549439645,0.0469799644444444,0.1703437285758592,0.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,5.0,1.0,1.0,3.0,0.0,0.0
ESFP,SP,lillace playlist (esfp),2Vm8cdT2r3LE5eoVVuFPii,34,0.6749411764705883,0.1130888471248536,0.7013529411764705,0.1666060281846097,-5.88629411764706,2.424169280135409,0.6764705882352942,0.4748580799338171,0.0759294117647058,0.0861698412031543,0.2424788235294117,0.2629114746826126,0.2248088235294117,0.2296055700512815,0.6955882352941176,0.1630833803558982,121.11479411764708,25.02066309924709,0.0270208888235294,0.1026906212214801,0.0,5.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,0.0,3.0,2.0,0.0,2.0,1.0,1.0
ESFP,SP,bixbite,1C7oF2hIj0Bd8CwdLvaaMR,38,0.6509736842105263,0.1250255080659175,0.7986578947368422,0.1340601471135129,-5.42092105263158,2.887379597410913,0.7105263157894737,0.45960586739381,0.1124236842105263,0.082194207838971,0.0705044605263158,0.1108452550721281,0.2315815789473684,0.1773590370685181,0.6446842105263159,0.1978909207131829,134.3972631578947,24.88473591156506,0.0477267555263157,0.1480011465707958,0.0,7.0,2.0,2.0,1.0,1.0,2.0,0.0,4.0,2.0,0.0,0.0,5.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0
ESFP,SP,esfp kpop,7H2zJDSU3mAfdu2UUy8mX2,45,0.7320000000000001,0.0780346659562856,0.8360000000000001,0.1018883078313074,-3.554933333333333,1.2553753404677606,0.5111111111111111,0.5055250296034369,0.0913266666666666,0.0630407350268639,0.0681019777777777,0.0813414297383925,0.1563444444444444,0.1156250435981353,0.6872222222222223,0.1646997114432656,122.3857111111111,18.3099705558353,0.0002201768888888,0.0010167209772459,1.0,5.0,1.0,1.0,3.0,1.0,3.0,1.0,0.0,4.0,2.0,0.0,1.0,0.0,2.0,1.0,6.0,4.0,3.0,1.0,2.0,1.0,0.0,2.0
ESFP,SP,Jeffrey Weber,0N4unvJBJR92Zrz1EPTF83,50,0.5785399999999999,0.1589704387871005,0.605992,0.2139190461413868,-6.815840000000001,3.0561447593666244,0.78,0.4184519575964803,0.0568239999999999,0.040493076052126,0.3835791999999999,0.3288499469787373,0.210702,0.1627267253366069,0.479008,0.2265671660921335,126.66193999999996,31.162538337057384,0.0456392084,0.1741246991521233,0.0,4.0,2.0,2.0,4.0,1.0,2.0,1.0,8.0,1.0,2.0,1.0,4.0,0.0,3.0,2.0,4.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0
ESFP,SP,.:+* Euphoric *+:.,6rUnJpPZmx2T7l2JdUAf5T,50,0.6431399999999999,0.1242039156108261,0.7596,0.1416465852113661,-5.331500000000001,2.033155346564868,0.64,0.4848732213850611,0.090666,0.0717616224249509,0.06729366,0.0899882446764201,0.179094,0.1310488387072949,0.57746,0.1864478052475616,128.35744,26.664560745709515,0.0033950645999999,0.0205325627249694,0.0,2.0,3.0,4.0,2.0,2.0,0.0,3.0,5.0,2.0,5.0,0.0,2.0,1.0,2.0,1.0,4.0,2.0,5.0,1.0,1.0,1.0,2.0,0.0
ESFP,SP,★,3Xvg1sSGJ04feNVF5GCdVM,24,0.5932499999999999,0.1568852391427235,0.5692083333333333,0.1400257675562256,-6.5825000000000005,1.8934897159340016,0.7083333333333334,0.4643056214875366,0.0655291666666666,0.0349705028394013,0.2931375,0.2448352628277083,0.1554374999999999,0.1224522011892271,0.4565208333333333,0.2933312461738163,130.57245833333334,36.36357175260544,0.00087777125,0.0032710448086868,1.0,0.0,2.0,1.0,4.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,3.0,0.0
ESFP,SP,esfp,15ogUxaW5PzPQ8Ldw9zM7t,39,0.6780512820512818,0.1451971343631149,0.7745641025641026,0.1326595950210428,-5.45423076923077,2.128660506188642,0.4871794871794871,0.5063696835418334,0.1051615384615384,0.0940096288892081,0.1288123469230769,0.1597499232123435,0.2411487179487179,0.2023955388417687,0.6292564102564103,0.2188820540296721,126.73379487179488,23.04764124839481,0.0013277192307692,0.0038128168011633,2.0,4.0,5.0,4.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,4.0,0.0,3.0,1.0,0.0,1.0,0.0
ESFP,SP,My ESFP playlist 🥹😎,71xVi2VfXSrlJwPSFfcDn5,50,0.6788200000000002,0.139692035914576,0.66928,0.1537207964632831,-5.42726,1.8474663489796628,0.48,0.5046720495044485,0.08122,0.0648239310811703,0.15761837,0.195058696880562,0.176792,0.1116503577409113,0.5952019999999999,0.2137245972397798,125.80464,27.43353861032298,0.0031588536,0.0191494308651813,3.0,2.0,4.0,3.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,8.0,1.0,0.0,2.0,0.0,0.0
ESFP,SP,ESFP\ the entertainer ,6Oun3dePNQUmVWpBBI3PLk,9,0.6378888888888888,0.1661711801459901,0.6148888888888888,0.230986711979523,-6.702444444444445,2.122091957898568,0.4444444444444444,0.5270462766947299,0.0546333333333333,0.0265643558175236,0.2924071111111111,0.3032948600538939,0.1872444444444444,0.1968741737196064,0.5085555555555555,0.2452249534157928,124.0818888888889,23.92158170170006,0.0565229955555555,0.149501244099018,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ESFP,SP,one song for each mbti | classical,0NObHzrSiLXhHQY7E07VdF,16,0.27625,0.1127679032349187,0.1572124999999999,0.1060036846843856,-19.74275,7.1445164846895,0.375,0.5,0.04355,0.0242951847080856,0.8785624999999999,0.1400166507955393,0.1308625,0.0852618701413474,0.2090375,0.2116333807161179,106.9456875,46.95799178658694,0.681806709375,0.3880557130854427,2.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
ESFP,SP,My ESFP taste music^^,40gCmesagUdZmlOAmmXZ5w,50,0.6758799999999999,0.1156321825127116,0.77342,0.141943376178025,-3.1735,1.6337345005744803,0.58,0.4985693819032897,0.072604,0.040200989732968,0.2256806199999999,0.2112667729547886,0.19794,0.1474281187700692,0.6340399999999999,0.1688903713981955,125.69836,29.17603096320187,9.77518e-05,0.0004467141207669,2.0,8.0,3.0,3.0,2.0,0.0,2.0,4.0,3.0,1.0,3.0,1.0,4.0,1.0,1.0,2.0,3.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0
ESFP,SP,Vebora “Beastamer” ESFP/ESTP,3tAqUWruM0pRPEoU4ADKbN,50,0.47936,0.1507749722099061,0.7704599999999999,0.1825934717298714,-6.97754,2.407495626630482,0.68,0.4712120714991611,0.0757559999999999,0.0680343585466721,0.1636675344,0.2255802933116915,0.2212919999999999,0.1768644676996877,0.508946,0.2431586508300073,126.0943,34.61995152984145,0.129474618,0.2602658660698647,0.0,4.0,2.0,2.0,3.0,1.0,1.0,1.0,4.0,3.0,1.0,0.0,9.0,0.0,1.0,3.0,3.0,2.0,4.0,2.0,0.0,2.0,2.0,0.0
ESFP,SP,Ultimate ESFP ,00p2ATMBwBhWCSMkQpCAvZ,5,0.6236,0.200842724538381,0.715,0.0925148636706556,-4.6402,2.046475922164734,0.4,0.5477225575051662,0.05866,0.0370749645987693,0.045284,0.0458680965377897,0.2339999999999999,0.1580932636136024,0.6784,0.1606278307143566,119.9542,35.099273492481295,1.7452e-05,2.716009701749977e-05,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
ESFP,SP,sad esfp,3TX9vUUSiKdagrRcin216X,43,0.6502325581395348,0.1284341293480644,0.7506046511627906,0.1646712655326888,-5.45039534883721,1.7398569336303664,0.5116279069767442,0.505780538858873,0.0890325581395349,0.0728695988635741,0.0869232790697674,0.1327059378924706,0.2365627906976744,0.1789628839189791,0.5818139534883721,0.2127090854635967,133.1873953488372,24.261983626299703,0.0185747565116279,0.0873073850865363,3.0,3.0,2.0,7.0,2.0,0.0,1.0,3.0,0.0,3.0,0.0,1.0,3.0,0.0,3.0,2.0,2.0,1.0,1.0,2.0,3.0,0.0,0.0,1.0
ESFP,SP,brooke davis and other esfp,7GqaGVIsSygW5NTszpUbX8,23,0.660695652173913,0.1236525317840309,0.7052608695652174,0.1202048317707223,-6.119260869565217,1.743247002197892,0.8260869565217391,0.3875533878815897,0.059091304347826,0.0282454809425488,0.1714634782608695,0.2165850160940102,0.1387347826086956,0.096087656991348,0.5890434782608696,0.1988927253710743,123.47621739130436,24.45762432891284,0.0896632708695652,0.2498901157724772,0.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0
ESFP,SP,brooke davis is my whole personality,4a9qzlRtQecLU1fowYVu4Z,50,0.5317799999999999,0.1379464980582349,0.6378,0.1758895757489421,-6.20154,1.9408002158798268,0.8,0.4040610178208843,0.047816,0.0257545586216482,0.237910036,0.2737046636711367,0.166386,0.1426434287276623,0.434038,0.1957556816388161,117.0387,32.05432819974137,0.00111283,0.0050200298184487,1.0,6.0,0.0,0.0,5.0,2.0,0.0,1.0,5.0,3.0,4.0,0.0,4.0,1.0,3.0,1.0,3.0,0.0,3.0,1.0,0.0,4.0,3.0,0.0
ESFP,SP,✨about me✨,5OzjP1Fcf9h7GVaFAhjSIr,50,0.62412,0.1738577462132974,0.6936279999999999,0.2087067584836071,-6.347499999999999,3.117089912146931,0.66,0.4785181206984066,0.091722,0.0744180834124039,0.1676995599999999,0.2315752427708408,0.194296,0.162394368757299,0.56652,0.2252480936067371,126.81668000000002,31.872996936143743,0.0029395794,0.0184244033236874,2.0,7.0,1.0,1.0,4.0,0.0,0.0,1.0,4.0,3.0,2.0,1.0,2.0,0.0,1.0,3.0,7.0,1.0,5.0,0.0,0.0,2.0,3.0,0.0
ESFP,SP,kunzite,3HeTAqTabvv25MUGr1UbBq,50,0.69076,0.1346782348368715,0.64494,0.1609884531288388,-6.36134,2.0584872255010525,0.88,0.328260722659316,0.0605659999999999,0.0595014546555161,0.2592509,0.2497679273757166,0.196782,0.133549093151667,0.6594,0.2272625021818584,121.95584,24.992834081857648,0.0586328626,0.1977879622929569,0.0,0.0,1.0,2.0,7.0,2.0,0.0,0.0,6.0,3.0,3.0,0.0,6.0,0.0,2.0,1.0,8.0,1.0,0.0,2.0,0.0,4.0,2.0,0.0
ESFP,SP,SEE,03Q4qhRQF6kOUenPqzChIp,43,0.6868372093023255,0.1378333932571802,0.7299767441860466,0.1634158423823352,-6.491720930232557,3.0451404481299726,0.4883720930232558,0.505780538858873,0.1267372093023255,0.1143348216408528,0.0959642093023255,0.13501822062253,0.1865046511627907,0.1473769413273137,0.6364651162790698,0.2115844252118951,119.35586046511632,26.520464050545133,0.0437734337209302,0.1579114204018657,1.0,5.0,0.0,4.0,4.0,0.0,0.0,2.0,0.0,3.0,1.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,3.0
ESFP,SP,💽🗯❔❕,7uLgTyQ04dDGpk88DOifqo,50,0.68376,0.1392345781589546,0.70776,0.1421085471872591,-5.61308,1.9201980110479893,0.56,0.5014265364224069,0.127238,0.1204517345797283,0.2082666,0.1916402858632681,0.15603,0.1076910097056786,0.6455999999999998,0.2278436628345795,125.2954,28.51878298845968,0.001802842,0.010335868198498,2.0,6.0,2.0,9.0,3.0,0.0,1.0,0.0,2.0,5.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0
ESFP,SP,ccc: Suzannah/Suzy & Nicholas/Nick,7hhpWeOIRaUKH3UgoCmOJN,50,0.67438,0.1207848297678182,0.7822599999999998,0.106474258650164,-4.2609,1.492373103346424,0.5,0.5050762722761054,0.089928,0.0862321973108723,0.07798164,0.1006741077872842,0.160572,0.1074496104778269,0.67766,0.2018819224503395,123.2895,23.66480042495734,0.0008407344,0.0039267068155546,3.0,1.0,5.0,6.0,3.0,0.0,1.0,3.0,0.0,4.0,1.0,0.0,3.0,1.0,0.0,2.0,6.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0
ESFP,SP,oc: suzannah eva kim/kim su-ji,6iirUA8NlM5HEItLIR36jC,50,0.6994800000000001,0.1070840295644271,0.8111400000000001,0.1170422930711242,-3.42032,1.9650229415496216,0.58,0.4985693819032897,0.12416,0.1004171930152462,0.1234558,0.1337561155891954,0.21422,0.1790444477935975,0.5894999999999999,0.1644613036801157,126.37154000000002,28.913287201992404,0.0009025046,0.0055328137015395,0.0,6.0,5.0,5.0,5.0,0.0,2.0,2.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,0.0,1.0
ESFP,SP,m b t i,27E8ft3XkWDgnCixcUTcGU,16,0.5524374999999999,0.0970930610290972,0.6646875,0.1924209686252168,-7.3635,2.612831873657393,0.75,0.4472135954999579,0.0406187499999999,0.0095584670144676,0.216543875,0.3089696589958038,0.1548999999999999,0.1037631276835209,0.4661875,0.2141184154465312,137.65949999999998,25.61835960660505,0.0472863643749999,0.124000998785976,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0
ESFP,SP,mrow,2eirF4wh6z7TUbD3ySszY2,11,0.7362727272727273,0.1016711275722768,0.6902308181818182,0.2968511216878987,-8.154818181818182,6.21919377119224,0.8181818181818182,0.4045199174779452,0.1957181818181818,0.1522045650969892,0.2917421818181818,0.3085836209401977,0.2098272727272727,0.1799344885835347,0.6479090909090909,0.1530074864478562,123.87436363636364,35.08909001747617,0.1997618027272727,0.3516400331104903,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0
ESFP,SP,Natsuo,5j6jIspY93snuoB3E2IxV7,49,0.5619591836734693,0.128716412962708,0.7807755102040815,0.1366435852418806,-5.709775510204081,2.1553009772932152,0.6938775510204082,0.4656573146573319,0.0675428571428571,0.1070800362657142,0.078672581632653,0.1752889410839924,0.2225122448979591,0.1209728751150663,0.5937142857142856,0.1738948437035057,130.40173469387756,28.934681409725467,0.0107849020408163,0.0259219956042329,1.0,3.0,0.0,4.0,3.0,1.0,1.0,3.0,1.0,3.0,0.0,0.0,5.0,1.0,3.0,2.0,7.0,1.0,1.0,1.0,1.0,6.0,0.0,1.0
ESFP,SP,fictional ESXP men <3,7BAo6OqFIf9MhWK7EIesOa,50,0.6788599999999998,0.1218428244811774,0.7605000000000001,0.1602817990354513,-5.25118,2.9545819117196976,0.52,0.5046720495044485,0.076902,0.0501243046264555,0.12562854,0.2000281876456018,0.1976619999999999,0.1525788921261685,0.71494,0.1724650109442492,127.63278,23.229273062053164,0.0011019311999999,0.0048489411868625,1.0,3.0,4.0,3.0,3.0,1.0,3.0,2.0,0.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,3.0,3.0,4.0,0.0,1.0,3.0,3.0,0.0
ESFP,SP,Asena Dawn Uden ,1ZoBxIOjoqIlV9S30GSU8Y,31,0.6161612903225806,0.1000183639052327,0.610741935483871,0.201104776628492,-7.267354838709677,3.596925942601424,0.6451612903225806,0.4863734571139199,0.0830516129032258,0.0941079411136231,0.1966104193548387,0.2113693913384456,0.2181838709677419,0.1752693452884715,0.5253870967741935,0.2354695560533399,120.2122258064516,28.63432755826437,0.007965413548387,0.0330441732831177,0.0,2.0,2.0,3.0,4.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,5.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0
ESFP,SP,Pov: You're my OC,5VfgRxCal3zPf65bKP06Zs,20,0.6338999999999999,0.1022987883860955,0.77335,0.1424397471878807,-5.44295,2.07635438297132,0.75,0.4442616583193193,0.077035,0.0605692233381729,0.140046,0.1916294943620988,0.297475,0.229645245576279,0.6428,0.1879214841643347,123.5124,26.18874486934376,0.00368336,0.0133073474030911,0.0,4.0,1.0,1.0,3.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
ESFP,SP,seratonin,6LuUHDJ3fncNR87cXKrKDx,37,0.6416486486486486,0.1629816309036451,0.6455675675675675,0.1660143133957197,-7.428918918918919,2.2073191303577384,0.4864864864864865,0.5067117097095317,0.0846189189189189,0.0784145140966965,0.2228335305405405,0.2661267808823725,0.2552243243243243,0.2200763660457248,0.5885405405405406,0.2139698310243492,110.78856756756755,22.0178029867506,0.0349745159459459,0.1482339538444671,0.0,0.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,1.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0
ESFP,SP,concentrated bacon.,10FkSCHYSFa4Awc6XoLk8y,50,0.5075,0.1455196529261773,0.5086799999999999,0.1902548709451806,-9.80366,3.338841627369148,0.86,0.3505098327538655,0.04039,0.0275323131121619,0.448536,0.2866847673323578,0.2197079999999999,0.2135395932699075,0.49626,0.2207392782890979,122.6488,30.94893921363024,0.0084709813999999,0.0465526083668889,0.0,8.0,0.0,2.0,3.0,2.0,2.0,2.0,6.0,0.0,3.0,0.0,5.0,0.0,1.0,1.0,5.0,1.0,1.0,1.0,0.0,3.0,4.0,0.0
ESFP,SP,Yuli Lichten,4GMlUh1E4Cgqnpk8EYeWKu,29,0.5551379310344827,0.1094087108499694,0.6543103448275862,0.1724910149726803,-7.63993103448276,2.234636946080544,0.7241379310344828,0.4548588261473419,0.0497793103448275,0.0642141861235302,0.3091228965517242,0.2806357417984012,0.2043655172413793,0.1784297226118172,0.5667241379310346,0.2196586469553748,116.58213793103448,28.17475694371539,0.0071866462068965,0.033922997238691,0.0,4.0,1.0,3.0,1.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,3.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
ESFP,SP,Mandy Milkov1ch_%+*,7MU509DApdUjCmfl6pWTBE,50,0.5873,0.1447851680869251,0.7774,0.1447672304784759,-5.365880000000001,1.9951084430656485,0.46,0.5034574339058886,0.084426,0.0814759306138184,0.076122728,0.1424915648690397,0.2166519999999999,0.1385136687279988,0.5213599999999999,0.1897578220269409,124.57758,25.739734817061603,0.0415483636,0.1407896060237653,1.0,1.0,4.0,4.0,1.0,0.0,2.0,5.0,1.0,2.0,1.0,0.0,4.0,1.0,1.0,2.0,1.0,2.0,7.0,5.0,0.0,2.0,2.0,1.0
ESFP,SP,Fi dom: INFP & ISFP,2up79VJcEpVsHuMvySWCG2,47,0.666127659574468,0.1406417924499462,0.6080851063829786,0.1871903042113808,-6.542978723404256,2.785744116415964,0.4042553191489361,0.4960528753410618,0.1031425531914893,0.0906680969362165,0.2487744680851064,0.2625503098191353,0.1774510638297872,0.1419542499361347,0.4685106382978724,0.1767572484634401,119.80225531914893,34.395864725832126,0.004729809574468,0.0201723329626963,1.0,1.0,2.0,3.0,5.0,0.0,1.0,5.0,1.0,8.0,3.0,3.0,2.0,0.0,1.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0
ESFP,SP,E.S.F.P.U.C.,1wuZC1CIYkXign2X7JRPtu,50,0.71038,0.1301578147277138,0.6936599999999998,0.1708446734580261,-5.668739999999999,2.032213710138151,0.46,0.5034574339058886,0.150656,0.1110776657137165,0.1466193999999999,0.1481746217551633,0.159524,0.1292698420564755,0.58734,0.2044219935050322,124.15038,29.04957404787301,0.0138812153999999,0.0760690732832413,3.0,0.0,3.0,8.0,2.0,1.0,2.0,5.0,2.0,2.0,1.0,2.0,0.0,0.0,3.0,1.0,4.0,2.0,6.0,1.0,1.0,1.0,0.0,0.0
