mbti,function_pair,playlist_name,playlist_id,track_count,danceability_mean,danceability_stdev,energy_mean,energy_stdev,loudness_mean,loudness_stdev,mode_mean,mode_stdev,speechiness_mean,speechiness_stdev,acousticness_mean,acousticness_stdev,liveness_mean,liveness_stdev,valence_mean,valence_stdev,tempo_mean,tempo_stdev,instrumentalness_mean,instrumentalness_stdev,Cminor_count,CMajor_count,C#/Dbminor_count,C#/DbMajor_count,DMajor_count,Eminor_count,EMajor_count,Fminor_count,FMajor_count,F#/Gbminor_count,F#/GbMajor_count,GMajor_count,G#/AbMajor_count,Aminor_count,AMajor_count,A#/Bbminor_count,A#/BbMajor_count,Bminor_count,BMajor_count,Dminor_count,D#_Ebminor_count,D#_EbMajor_count,Gminor_count,G#/Abminor_count
INTP,NT,Intp,0I0JcxwIipqnhfA9kj6JLW,48,0.6127708333333334,0.1285469099876612,0.6550416666666666,0.168253096880649,-7.101749999999999,2.4976795827071854,0.3958333333333333,0.4942039949782706,0.0738333333333333,0.0592450171469093,0.2006381333333333,0.2170861890007719,0.18981875,0.1659926935795925,0.4559791666666666,0.1934136224364034,122.34175,27.361160824805133,0.1012411037499999,0.2546270759878804,1.0,3.0,3.0,3.0,1.0,2.0,0.0,2.0,0.0,7.0,4.0,0.0,2.0,5.0,4.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0
INTP,NT,INTP,4AuYp87JeuzyWKIBYh1tpb,38,0.5352894736842105,0.1274534165870633,0.6579736842105264,0.1949592454767676,-7.223921052631579,2.952414077579693,0.5263157894736842,0.506009406240056,0.0714263157894736,0.0716376304715144,0.2471102210526315,0.2496228774558059,0.1660684210526315,0.1088248036742398,0.4032605263157894,0.1825522532221179,121.15686842105264,31.71547634333941,0.1067786607894736,0.2571644170152741,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,3.0,0.0,2.0,2.0,2.0,4.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,3.0,1.0
INTP,NT,intp/infp playlist,2bYbaU6rOdXoQT7wJ2w58i,50,0.53222,0.153354503270916,0.574194,0.2340028958568414,-8.037360000000001,4.255067047890177,0.78,0.4184519575964802,0.063586,0.0654673902622909,0.3139294199999999,0.3326793418687246,0.18634,0.1204367951776078,0.4317539999999999,0.203157728217988,130.84269999999998,33.453534565856856,0.1213855708,0.2715308035303045,2.0,7.0,1.0,3.0,1.0,3.0,3.0,1.0,2.0,0.0,2.0,3.0,4.0,3.0,6.0,1.0,5.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
INTP,NT,INTP,0TsiogRaXgewV6Ch0PrSj5,36,0.5509166666666667,0.1600584491454829,0.7148055555555557,0.1586508870704918,-7.115472222222223,2.932643395457524,0.6388888888888888,0.4871361075732194,0.0525138888888888,0.029498078898975,0.1265961916666666,0.1594370251622598,0.1769083333333333,0.119245339831075,0.5151111111111111,0.2171712658943598,129.6170833333333,33.28300801942981,0.1506908272222221,0.299803690350852,2.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,7.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0
INTP,NT,Intp🌃💕💕,7CgYSTdZDfr48A8faeZGH2,43,0.6639302325581395,0.1379976527317347,0.6633255813953487,0.1866820215959585,-7.681116279069767,3.5149352849783484,0.5116279069767442,0.505780538858873,0.0759465116279069,0.0856419216128499,0.1728462511627907,0.2391881137147878,0.1917953488372092,0.1554532542713914,0.6592790697674418,0.1988851457956618,119.42297674418604,27.04396907373899,0.1915911995348836,0.3435868153654086,4.0,2.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,2.0,3.0,4.0,1.0,6.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
INTP,NT,Intp,0MsHo8mn3zDfj78HzXUfAH,19,0.5327894736842105,0.09921389852646,0.7758947368421052,0.1380337699167377,-6.077105263157895,2.521246294433168,0.6842105263157895,0.4775669329409193,0.0590052631578947,0.0568180768739062,0.1244146263157894,0.171296513606306,0.2019210526315789,0.1812065781824936,0.4604210526315789,0.1998528113358188,118.50989473684211,31.33349774228984,0.1910807547368421,0.324891261334957,1.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
INTP,NT,INTP,2jDenKLrGMRzlUY2aOsEme,50,0.6497799999999999,0.1485172002682188,0.76876,0.1190097852262234,-5.33414,1.632776926038607,0.56,0.5014265364224069,0.2016299999999999,0.1257613682125551,0.0662817,0.0771449961989811,0.223382,0.1921562095095061,0.513344,0.2179895299489105,123.67626,36.85824194640867,0.0028818145999999,0.0168238354556629,1.0,1.0,1.0,12.0,2.0,4.0,0.0,3.0,0.0,3.0,0.0,3.0,7.0,3.0,2.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
INTP,NT,Intp ,2GzSMPiDAJFNuCNFFgAUVS,31,0.6550322580645161,0.1184428086661709,0.5278387096774193,0.1498679633931578,-8.082774193548389,2.5012025868859884,0.6774193548387096,0.4751909633114914,0.0667677419354838,0.0539621805038601,0.4301516129032257,0.2231492577789849,0.1707258064516129,0.1327442854206084,0.3909677419354839,0.1829760428527858,115.0253870967742,27.71282348742476,0.003696314516129,0.0156773572491445,1.0,4.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
INTP,NT,the intp daydream,1ytBVs1IZ3N7QVbuz4zng8,50,0.479756,0.1634944337316243,0.67814,0.1380674206793957,-7.440719999999999,2.748618139193228,0.48,0.5046720495044484,0.065732,0.0548447844710275,0.1118728,0.1455142598234248,0.149788,0.0753007782164301,0.258532,0.1992756868342581,117.18014,30.35805185866626,0.3723097309999999,0.3808403099066434,0.0,3.0,2.0,3.0,6.0,3.0,0.0,3.0,1.0,1.0,1.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,0.0,4.0,1.0,0.0,5.0,0.0
INTP,NT,intp's recharge session,4qqZxsbc13d7tnIkGoY1hT,50,0.66428,0.1287430663875035,0.57332,0.1465198238311465,-6.9216,1.8303758507754744,0.68,0.4712120714991611,0.0894239999999999,0.1000167609626976,0.28959908,0.271487946816815,0.1777579999999999,0.1125249960258263,0.53776,0.2031671233246166,116.11278,29.048055859839,0.0013575233999999,0.0089472422054256,3.0,2.0,2.0,4.0,3.0,0.0,1.0,3.0,3.0,3.0,2.0,5.0,3.0,0.0,7.0,3.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0
INTP,NT,INTP Type Beat,0h06fcBEIbo4IXohtBMUtW,19,0.5695263157894735,0.1216691179757864,0.7982631578947368,0.1787157401838844,-8.440473684210524,4.0794395362383495,0.631578947368421,0.4955946277833521,0.1105736842105263,0.0999475853863483,0.1817368,0.2678619777297919,0.1634947368421052,0.0948520805938512,0.423657894736842,0.208670333609392,146.48342105263157,27.583625570084934,0.6290419836842105,0.3789735845858427,1.0,2.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
INTP,NT,INTP vibes 🛸,5El5LQsAmiP9NoxSNU7eop,50,0.55504,0.1172480294425593,0.59336,0.2016540541398074,-7.62532,3.1146881551245973,0.68,0.4712120714991613,0.071962,0.07798641140138,0.21307452,0.2480846867727064,0.170828,0.1140295146898738,0.42885,0.2125817895420441,124.76331999999998,28.216957413063028,0.076498146,0.2043815195572239,0.0,8.0,1.0,2.0,2.0,4.0,5.0,2.0,3.0,1.0,2.0,6.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0
INTP,NT,INTP,1IZCnYcmOrCZ7YWmFL6LLb,46,0.5844347826086957,0.1261700179517768,0.7283478260869565,0.141481560226264,-6.702260869565217,2.9020565921029373,0.5217391304347826,0.5050469916434667,0.0537434782608695,0.0547960730635727,0.1823356,0.2450267942333382,0.1796152173913043,0.1291237373261121,0.4880086956521739,0.2397967915882918,128.2412391304348,28.340987191451013,0.2165154417391304,0.3298710823463899,1.0,0.0,1.0,2.0,2.0,7.0,0.0,2.0,2.0,2.0,5.0,3.0,2.0,2.0,6.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,3.0
INTP,NT,Intp 5w4 548 sp/so Phlegmatic-Melancholy RCOEI - LVFE,7mZgYMLr1ZXWTLUBwfTfcS,40,0.5412999999999999,0.1715816618017982,0.615425,0.2449866440629586,-8.3761,3.42070826973986,0.625,0.4902903378454601,0.09509,0.1418463827797251,0.264840275,0.2786045309611658,0.1602024999999999,0.1361681925423717,0.4461175,0.2225209605655737,124.382375,29.48457785115632,0.091099418,0.2255355260387548,1.0,7.0,1.0,4.0,4.0,2.0,1.0,4.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,3.0,1.0,2.0
INTP,NT,Intp,0JDOyj4w5OM27EqDkEXV47,18,0.5609444444444445,0.117113053586103,0.7452777777777777,0.1587687202692889,-6.600611111111112,2.2772510295604187,0.6111111111111112,0.5016313257045503,0.0580833333333333,0.0583555859516868,0.1039598833333333,0.1589339547889524,0.1716611111111111,0.1409023447343371,0.5127777777777777,0.2255426281752144,116.505,31.044833312674832,0.1659236166666666,0.3029760790405237,1.0,2.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
INTP,NT,INTP aquarius,2UN1A2pW81TQEPgaHA5jOr,50,0.55912,0.1315228916212237,0.56642,0.2201017473435263,-8.02678,4.257494157557078,0.8,0.4040610178208843,0.089656,0.1097726150006532,0.405206432,0.3303642760997299,0.1643399999999999,0.110330536783516,0.4550999999999999,0.205517490193682,129.61782,34.09422651387158,0.0195986576,0.0918321175985577,0.0,7.0,0.0,3.0,10.0,1.0,0.0,1.0,3.0,1.0,2.0,4.0,3.0,1.0,1.0,2.0,4.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0
INTP,NT,intp,00Rzs6VCSt6FvPXua08mmJ,50,0.55484,0.1292258519659535,0.6520860000000002,0.2192448133191454,-8.79322,4.215299801912077,0.6,0.4948716593053935,0.076032,0.0700204356176226,0.307643028,0.3258689182160089,0.1872899999999999,0.1612192362680618,0.424474,0.2584750813474115,125.35784,27.613045234394825,0.4027272879999999,0.3912545150245879,1.0,2.0,1.0,5.0,3.0,3.0,0.0,1.0,2.0,1.0,2.0,4.0,2.0,3.0,4.0,3.0,1.0,3.0,3.0,0.0,0.0,2.0,2.0,2.0
INTP,NT,Ranpo - INTP,0HHIk7MG12oagQZV3vOj7b,41,0.6689512195121952,0.1353776110033546,0.6076341463414634,0.1820270249300308,-7.333536585365854,3.142261192975219,0.5853658536585366,0.4987789969564457,0.1085853658536585,0.0941522425674917,0.2414387073170731,0.2697003910166097,0.2138292682926829,0.1542623726705615,0.5769024390243902,0.2023929105574165,124.5339512195122,33.51276827266827,0.0485399648780487,0.1595415210495327,0.0,3.0,2.0,3.0,2.0,1.0,1.0,5.0,3.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0
INTP,NT,Intp,0wAIhRDCVGB72ljiJlxWZQ,50,0.5913999999999999,0.1114800247504787,0.4944479999999999,0.2190367020219512,-9.73114,4.531864332362431,0.68,0.4712120714991611,0.084654,0.1031378831606367,0.4815144836,0.3422499739460695,0.1880099999999999,0.134341475125054,0.38138,0.2014472017726749,117.09976,32.44348068442744,0.130919438,0.2853887142002647,1.0,3.0,0.0,4.0,1.0,0.0,3.0,1.0,5.0,3.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,0.0,2.0
INTP,NT,Intpop,13ipZv29SUiXDb830B6MJQ,11,0.696090909090909,0.1740870210816731,0.5662727272727273,0.1001270102510715,-6.675363636363636,2.512642126237928,0.6363636363636364,0.504524979109513,0.0795727272727272,0.0763616407747907,0.3703181818181819,0.270225301621376,0.1648454545454545,0.10533509731933,0.5503727272727273,0.2985484017405188,121.11336363636362,36.20653880246696,0.0620656818181818,0.2046170083223828,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
INTP,NT,feels like INTP,3bNmBLSprf2AGDggVmc0PN,50,0.53754,0.1326253292519331,0.60302,0.1972244644757721,-7.327599999999999,2.8024975522937123,0.68,0.4712120714991613,0.067602,0.0711729267778307,0.222332206,0.2639735583982751,0.1837359999999999,0.1495405231544484,0.353874,0.1963181412287468,125.69346,30.44247857390816,0.0224711077999999,0.0888639117509006,1.0,4.0,0.0,0.0,4.0,3.0,3.0,4.0,4.0,1.0,0.0,5.0,3.0,1.0,4.0,2.0,2.0,2.0,3.0,0.0,1.0,2.0,1.0,0.0
INTP,NT,intp,70LBw4FvtbaOxLADCqwEUQ,50,0.66154,0.1309301433932598,0.59962,0.186741214584488,-7.98494,3.355162196328737,0.54,0.5034574339058886,0.10028,0.0870761688619421,0.26039666,0.2693320461278469,0.19002,0.1401094411886796,0.459522,0.1969794760778857,115.70432,29.255518075308355,0.0545525386,0.1741860750882135,3.0,5.0,4.0,3.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,4.0,2.0,1.0,3.0,2.0,1.0,4.0,2.0,3.0,0.0,1.0,2.0,0.0
INTP,NT,intp,70mPmz3kCFCx2z0a3nIbyv,42,0.597,0.1213603784742559,0.5070714285714286,0.137374935203987,-8.860380952380954,2.6670295246738456,0.6428571428571429,0.4849656045851727,0.0668761904761904,0.0720120037741805,0.3931407619047619,0.2942644143192052,0.1523571428571428,0.0904036480562678,0.4319928571428571,0.2499894128420262,117.35288095238096,35.39316671557115,0.1014596638095238,0.2411585955584955,1.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,5.0,1.0,4.0,4.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
INTP,NT,By INTP,6N9ivD4W5BMbKmfX1CNEnt,40,0.5785750000000001,0.1252265408707816,0.7055,0.1639779534900019,-5.8952,2.5249966763115976,0.475,0.505736325340815,0.09297,0.1008990615188496,0.198907425,0.2456730514302925,0.175985,0.1268388853867529,0.534275,0.1916765421090222,126.21725,32.789544852409975,0.032743208,0.147836575546264,0.0,4.0,1.0,3.0,2.0,5.0,3.0,1.0,0.0,2.0,3.0,0.0,1.0,5.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,2.0,0.0
INTP,NT,intp,05FmNn25iFYc0CLVzpBHe0,22,0.5487272727272727,0.1761331157360093,0.6641818181818182,0.2118844330926955,-7.85590909090909,3.698772073064904,0.5909090909090909,0.5032362797401964,0.08215,0.0873839189194115,0.2188559272727273,0.2564856128412556,0.1912545454545454,0.1532002447072294,0.4778999999999999,0.2493703900397387,127.23981818181818,34.65696780987759,0.1298162272727272,0.2827387965842227,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
INTP,NT,typical INTP therapy session ,5MvxBNmxd6K0bDZz6AVkxV,50,0.5339999999999999,0.1561342959357326,0.64838,0.2180787996508208,-7.23438,3.485636450477582,0.56,0.5014265364224069,0.063474,0.0506871106668658,0.221741308,0.272399591291237,0.173472,0.1349935539504137,0.4475820000000001,0.2483505469274905,125.82025999999998,30.883599374405435,0.1199338348,0.2685193744253268,4.0,5.0,1.0,0.0,2.0,0.0,3.0,3.0,1.0,0.0,4.0,2.0,4.0,5.0,4.0,1.0,1.0,3.0,0.0,2.0,0.0,2.0,1.0,2.0
INTP,NT,vibes intp 🫶🏼🖤,4vK33d1G877KSOKe5bEkiF,38,0.5365526315789474,0.1250300931059272,0.6862631578947369,0.1900086319818024,-7.4485,2.931713489836018,0.631578947368421,0.4888515295293513,0.0559236842105263,0.0390027610541039,0.1430758526315789,0.2251345894380307,0.1671394736842105,0.1129294123933144,0.3837605263157894,0.1853232552602507,126.29621052631578,33.35508517668138,0.1655824218421052,0.2800288798687933,1.0,4.0,0.0,1.0,1.0,3.0,2.0,0.0,1.0,4.0,4.0,3.0,2.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0
INTP,NT,INTP (I Need To Pee),0mIGFxNM7ZDp11sn9mmeaf,49,0.5980204081632653,0.1615590049326559,0.6881020408163265,0.1625978224661951,-6.37526530612245,2.720533409519708,0.6938775510204082,0.4656573146573319,0.0681612244897959,0.0586585664968842,0.1737626489795918,0.208365063568162,0.1983469387755102,0.1780363704673392,0.5789591836734694,0.2571926125805063,128.94238775510203,32.65249834100008,0.0701067214285714,0.1954944602063122,0.0,6.0,2.0,3.0,2.0,4.0,2.0,3.0,3.0,1.0,1.0,6.0,1.0,1.0,4.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
INTP,NT,Intp,2dgGRZwJ6vowjZfPcvz90c,25,0.5170800000000001,0.1440607279355943,0.7692399999999999,0.1494340099620341,-6.811599999999999,2.4661222428473955,0.64,0.4898979485566356,0.088836,0.1003752828140474,0.114528176,0.1867590581925663,0.2383559999999999,0.1936265242677252,0.426744,0.2136004410107806,130.32596,28.604982598433207,0.3286104935999999,0.3592873958423687,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0
INTP,NT,intp vibes ,0YHt0jxYd3IWzbFXkNNO1w,10,0.5795000000000001,0.1358776001488921,0.6682,0.2006261310110037,-6.9497,2.514121673445597,0.7,0.4830458915396479,0.06694,0.0781768678489146,0.180753,0.2035910002404057,0.16268,0.1325406336017583,0.5212,0.2334436881895836,129.43599999999998,36.268246920228535,0.2956300699999999,0.4158477992583933,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
INTP,NT,INTP mbti playlist,0OChJmRmeEl5F0CKAOqz6w,39,0.626076923076923,0.1557459781715058,0.649076923076923,0.1797774039743512,-7.0019743589743575,3.98861871940637,0.5641025641025641,0.5023561221029409,0.1029076923076923,0.1004702008311953,0.267228,0.2916571659494829,0.1629615384615384,0.1193959591474047,0.461097435897436,0.2688643205930999,119.34758974358974,25.147957941286883,0.1122804007692307,0.2791629181882183,4.0,3.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,1.0,4.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0
INTP,NT,intp kpop songs,3URb6dFqioiHBDc311MnfJ,46,0.6921304347826086,0.0976962659801971,0.8062608695652173,0.1095955057437441,-3.6600869565217393,1.585183744359512,0.4565217391304347,0.503610155185335,0.1161434782608695,0.0769325091006509,0.1141532608695652,0.1280502233943879,0.1908369565217391,0.1292009104864644,0.5709782608695653,0.211649341981856,126.99756521739128,26.021840518774628,0.0001121258695652,0.0003354391894124,3.0,4.0,0.0,3.0,2.0,4.0,0.0,7.0,0.0,1.0,1.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0
INTP,NT,# intp,445BiHm2uHistYdrgenix1,50,0.57526,0.1447633973920541,0.61746,0.1968946895563976,-8.46358,3.160167562658922,0.8,0.4040610178208844,0.041742,0.0206186470982764,0.2736796906,0.3044016627859635,0.164904,0.1077624825100771,0.532616,0.2117644468820611,128.34562000000005,29.681253731902075,0.2574161714,0.3531623894146706,1.0,5.0,2.0,2.0,7.0,0.0,6.0,1.0,4.0,2.0,3.0,3.0,0.0,3.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0
INTP,NT,INTP vibes,5ZIn5l8GLb422eKr87kCoJ,50,0.6219,0.1725877771347859,0.60064,0.2018454409710962,-7.313860000000001,2.8605339305372874,0.62,0.4903143514780145,0.098228,0.1058884897485297,0.2297702599999999,0.2578790317447002,0.190788,0.1505363711424408,0.47884,0.2481998429508292,118.99305999999996,25.248809921770853,0.1002862381999999,0.203416664896175,0.0,4.0,0.0,2.0,2.0,0.0,3.0,3.0,1.0,2.0,2.0,3.0,6.0,3.0,3.0,1.0,3.0,5.0,0.0,0.0,0.0,2.0,1.0,4.0
